Date,AAPL,AMD,NVDA,TSM,AAPL_weight,NVDA_weight,AMD_weight,AAPL_corr,NVDA_corr,AMD_corr,Signal,TSM_MA_50,TSM_MA_200,Trend,Volatility,Vol_Adj,Position_Raw,Position_Size,Position,Position_Change,TSM_Returns,Portfolio_Value,Buy_Hold_Value,Cash,Holdings,Transaction_Costs,Strategy_Returns,Strategy_Cumulative,TSM_Cumulative
2019-05-31,41.9549446105957,27.40999984741211,3.3656232357025146,32.80253219604492,0.4261919407780375,0.34277014708891324,0.23103791213304917,0.9548488268687185,0.7679489955534442,0.517621893458874,-0.08756040828894901,35.80308662414551,34.02358161926269,1,0.017657401292407334,1.0,0,1.0,0.0,0.0,0.008149267751203615,89958.0777352657,195449.89057494412,100000.0,0.0,0.0,0.0,0.8995807773526571,1.954498905749441
2019-06-03,41.530765533447266,27.579999923706055,3.3238816261291504,33.20454025268555,0.4340038462292334,0.3460777286798251,0.21991842509094148,0.9553394078162479,0.7617943832708514,0.48408957620917586,-0.11181624595298617,35.76510902404785,34.01464319229126,1,0.017916951118238326,1.0,0,1.0,0.0,0.0,0.012255397060142004,89958.0777352657,197845.20658930138,100000.0,0.0,0.0,0.0,0.8995807773526571,1.9784520658930138
2019-06-04,43.05011749267578,29.56999969482422,3.552960157394409,33.40983963012695,0.44992061447658005,0.35669899451412934,0.19338039100929066,0.9565318282451183,0.7583425395005009,0.4111269699746136,-0.121613521787013,35.74167282104492,34.008698558807374,1,0.017809099950105097,1.0,0,1.0,0.0,0.0,0.0061828706519977406,89958.0777352657,199068.4579107608,100000.0,0.0,0.0,0.0,0.8995807773526571,1.990684579107608
2019-06-05,43.745094299316406,29.5,3.510226249694824,32.69988250732422,0.4652443422413332,0.3733756442113325,0.16138001354733428,0.9552422777581303,0.766616954690085,0.3313463436931569,-0.07136698104999029,35.7127619934082,33.99937524795532,1,0.018094524364610794,1.0,0,1.0,0.0,0.0,-0.021249941055165644,89958.0777352657,194838.2649142144,100000.0,0.0,0.0,-0.0,0.8995807773526571,1.948382649142144
2019-06-06,44.387351989746094,31.81999969482422,3.572340250015259,32.87949752807617,0.4912211184665586,0.3992337204688966,0.1095451610645448,0.9524956829667781,0.7741287598311541,0.21241206674827168,-0.0779110132417521,35.67923202514648,33.99214742660522,1,0.01826273371593883,1.0,0,1.0,0.0,0.0,0.005492833826290511,89958.0777352657,195908.47912639094,100000.0,0.0,0.0,0.0,0.8995807773526571,1.9590847912639093
2019-06-07,45.56880569458008,32.40999984741211,3.6150753498077393,33.20454025268555,0.5153412260071346,0.4268409801931697,0.05781779379969573,0.9459472113077787,0.7834984171827497,0.10612886772624158,-0.07878856925161101,35.65562438964844,33.98667320251465,1,0.018581112501014803,1.0,0,1.0,0.0,0.0,0.009885878710032436,89958.0777352657,197845.20658930138,100000.0,0.0,0.0,0.0,0.8995807773526571,1.9784520658930138
2019-06-10,46.15115737915039,33.22999954223633,3.6878745555877686,33.888824462890625,0.5420333697703479,0.4548391086730398,0.003127521556612289,0.9402748341741365,0.7890174135674599,0.005425366733907184,-0.07406118297293805,35.6433073425293,33.98124179840088,1,0.019413791195788888,1.0,0,1.0,0.0,0.0,0.020608151927347773,89958.0777352657,201922.4306647912,100000.0,0.0,0.0,0.0,0.8995807773526571,2.019224306647912
2019-06-11,46.68556213378906,32.40999984741211,3.745516061782837,34.179630279541016,0.523046401674094,0.44452123408360117,0.03243236424230492,0.933869359498256,0.7936671752799628,-0.0579061267318447,-0.04256373307541844,35.62620025634766,33.97722160339355,1,0.017226512039345034,1.0,0,1.0,0.0,0.0,0.008581171559044032,89958.0777352657,203655.16168394496,100000.0,0.0,0.0,0.0,0.8995807773526571,2.0365516168394495
2019-06-12,46.536983489990234,32.18000030517578,3.63246750831604,33.75196075439453,0.5003238472214004,0.43164378520034025,0.0680323675782594,0.9257106576220796,0.7986372316158499,-0.12587504689255552,0.015186225897361785,35.59352600097656,33.97200393676758,1,0.016342826790974263,1.0,0,0.6074490358944714,0.0,0.0,-0.012512409339970998,89958.0777352657,201106.94493675747,100000.0,0.0,0.0,-0.0,0.8995807773526571,2.0110694493675747
2019-06-13,46.52738571166992,31.389999389648438,3.683650255203247,33.743412017822266,0.48499665502445927,0.4279555530660364,0.08704779190950433,0.9175945926493364,0.8096750716102301,-0.16469099803213613,-0.009961996455154014,35.56239151000977,33.9643486404419,1,0.016340518109847393,1.0,0,0.39847985820616055,0.0,0.0,-0.0002532811837058224,89958.0777352657,201056.00833169243,100000.0,0.0,0.0,-0.0,0.8995807773526571,2.0105600833169244
2019-06-14,46.18948745727539,30.360000610351562,3.593707799911499,32.366310119628906,0.4654002859237483,0.42531020381925644,0.10928951025699526,0.9000551438616238,0.8225234239479521,-0.21135910065393204,-0.011473289570555089,35.494819259643556,33.94856750488281,1,0.018357778790952503,1.0,0,0.45893158282220353,0.0,0.0,-0.04081098548854556,89958.0777352657,192850.71449328284,100000.0,0.0,0.0,-0.0,0.8995807773526571,1.9285071449328284
2019-06-17,46.465091705322266,29.200000762939453,3.6033973693847656,32.212345123291016,0.45408445799821506,0.4303612993282693,0.11555424267351563,0.8801755867843238,0.8341917511015372,-0.22398481506931375,-0.0294684118388042,35.41989105224609,33.92850967407227,1,0.017283036086013007,1.0,0,1.0,0.0,0.0,-0.004756952391817948,89958.0777352657,191933.3328257102,100000.0,0.0,0.0,-0.0,0.8995807773526571,1.9193333282571021
2019-06-18,47.55787658691406,30.450000762939453,3.798438549041748,33.53813171386719,0.44240219760613014,0.4311312933231153,0.12646650907075463,0.8639559224870969,0.841945262142762,-0.24697320695776004,-0.03413809429892448,35.368228073120115,33.90746814727783,1,0.017764421537185666,1.0,0,1.0,0.0,0.0,0.04115771718891614,89958.0777352657,199832.87065727692,100000.0,0.0,0.0,0.0,0.8995807773526571,1.998328706572769
2019-06-19,47.41888427734375,30.5,3.804401159286499,33.700645446777344,0.430602267727405,0.4300651615326458,0.1393325707399492,0.8508120504982247,0.8497508010410163,-0.27530238249346883,0.03587598476429488,35.3170783996582,33.890104637145996,1,0.017409239582210193,1.0,1,1.0,0.0,0.0,0.0048456406068368985,89958.0777352657,200801.1889299146,100000.0,0.0,0.0,0.0,0.8995807773526571,2.008011889299146
2019-06-20,47.7999267578125,30.010000228881836,3.8287501335144043,34.650081634521484,0.423967939488177,0.4293362640819285,0.14669579642989455,0.8446088303954603,0.8553033521599723,-0.2922404113767639,0.0254894332945495,35.28799674987793,33.876889572143554,1,0.018287628253996206,1.0,1,1.0,0.0,0.0,0.028172641062426118,89958.0777352657,206458.2887505455,100000.0,0.0,0.0,0.0,0.8995807773526571,2.064582887505455
2019-06-21,47.63695526123047,29.100000381469727,3.770610809326172,34.65864181518555,0.41527224948928054,0.4266334796727828,0.15809427083793667,0.8385869941563938,0.8615294852118863,-0.3192503220197822,0.04168648518059148,35.25634918212891,33.86153610229492,1,0.017443650404921178,1.0,1,1.0,0.0,0.0,0.00024704647897655363,89958.0777352657,206509.29354383686,100000.0,0.0,0.0,0.0,0.8995807773526571,2.0650929354383685
2019-06-24,47.589027404785156,29.260000228881836,3.7929718494415283,35.308631896972656,0.40920177663444957,0.4231529513352266,0.16764527203032376,0.8365972217732793,0.8651198594097483,-0.34274428126270046,0.05000925350558261,35.24232032775879,33.84896215438843,1,0.0177843346634927,1.0,1,1.0,0.0,0.0,0.018754055200810527,89958.0777352657,210382.18023443836,100000.0,0.0,0.0,0.0,0.8995807773526571,2.1038218023443838
2019-06-25,46.867698669433594,28.860000610351562,3.7636539936065674,34.37248229980469,0.40460145348756177,0.422127731032833,0.17327081547960518,0.8346453724386534,0.8708000286395754,-0.35743738207596465,0.057713934471656576,35.20135704040527,33.83243450164795,1,0.018631403280962477,1.0,1,1.0,0.0,0.0,-0.026513335319804154,89958.0777352657,204804.24694457123,100000.0,0.0,0.0,-0.0,0.8995807773526571,2.048042469445712
2019-06-26,47.88139343261719,29.920000076293945,3.956954002380371,34.5137939453125,0.4004039641686155,0.42329958534393214,0.1762964504874523,0.8287724638262406,0.8761627548082466,-0.3649055871304459,0.0348833193237459,35.16270660400391,33.8130637550354,1,0.018623491563768097,1.0,1,1.0,0.0,0.0,0.004111185345162527,89958.0777352657,205646.2351632368,100000.0,0.0,0.0,0.0,0.8995807773526571,2.056462351632368
2019-06-27,47.86701202392578,30.739999771118164,4.055591583251953,34.96420669555664,0.3976648436962935,0.425515635629194,0.1768195206745124,0.824919672628411,0.8826936160079183,-0.36679606814961413,0.08077944598967932,35.126221923828126,33.79705701828003,1,0.01870302368450891,1.0,1,1.0,0.0,0.0,0.013050224236658137,89958.0777352657,208329.96464554156,100000.0,0.0,0.0,0.0,0.8995807773526571,2.0832996464554157
2019-06-28,47.43086624145508,30.3700008392334,4.08043909072876,34.59327697753906,0.3946541609734377,0.42737090871163014,0.17797493031493217,0.8214975960002604,0.8895995755906415,-0.3704660734892672,0.09533779704521518,35.0587109375,33.779494972229,1,0.018940673673597048,1.0,1,1.0,0.0,0.0,-0.010608841242913614,89958.0777352657,206119.8251244752,100000.0,0.0,0.0,-0.0,0.8995807773526571,2.061198251244752
2019-07-01,48.30078125,31.200000762939453,4.1286396980285645,36.54507064819336,0.3987105167304426,0.4327981401560871,0.1684913431134702,0.8233471004016526,0.8937388877496208,-0.34793880014217216,0.10124049415948187,35.01295776367188,33.774300746917724,1,0.02236268843819427,1.0,1,1.0,0.0,0.0,0.05642118472677704,89958.0777352657,217749.3498536742,100000.0,0.0,0.0,0.0,0.8995807773526571,2.1774934985367422
2019-07-02,48.58356475830078,31.239999771118164,4.030745506286621,36.0328254699707,0.4002438499835531,0.4375864273711852,0.1621697226452617,0.8229057477146895,0.8996824966092092,-0.33342272935753203,0.12706243727966246,34.96123641967773,33.768726444244386,1,0.02276096730985921,1.0,1,1.0,0.0,0.0,-0.01401680634725988,89958.0777352657,214697.1993845335,100000.0,0.0,0.0,-0.0,0.8995807773526571,2.146971993845335
2019-07-03,48.98616027832031,31.190000534057617,4.043667316436768,35.617740631103516,0.3991834890982543,0.44290753219887347,0.1579089787028724,0.8178210210421416,0.9073999804660808,-0.32351358641168226,0.07164734763212396,34.89659469604492,33.75688547134399,1,0.022291310120449513,1.0,1,1.0,0.0,0.0,-0.011519630599413189,89958.0777352657,212223.96695689514,100000.0,0.0,0.0,-0.0,0.8995807773526571,2.1222396695689514
2019-07-05,48.94302749633789,31.5,3.9810550212860107,35.26448440551758,0.39749249748126175,0.44876389790835997,0.15374360461037817,0.8107865505791951,0.915367548105095,-0.3135989927999495,0.0743233942849707,34.825058975219726,33.74605808258057,1,0.022520963986499488,1.0,1,1.0,0.0,0.0,-0.00991798523226517,89958.0777352657,210119.1327866839,100000.0,0.0,0.0,-0.0,0.8995807773526571,2.101191327866839
2019-07-08,47.93412399291992,32.040000915527344,3.9060208797454834,34.72575378417969,0.3945251173287129,0.45373116743099334,0.15174371524029365,0.8053923723866495,0.9262569233546142,-0.30977300416165365,0.05325900314807115,34.7586580657959,33.73339237213135,1,0.0228602243172317,1.0,1,1.0,0.0,0.0,-0.015276860853624119,89958.0777352657,206909.17203241758,100000.0,0.0,0.0,-0.0,0.8995807773526571,2.0690917203241757
2019-07-09,48.22649002075195,33.150001525878906,3.9085052013397217,35.034854888916016,0.3928713051046379,0.46120919907163016,0.14591949582373182,0.8010416345828786,0.9403786072148985,-0.29752132551655724,0.02081328785857595,34.707676849365235,33.72030490875244,1,0.022519168681056693,1.0,0,0.832531514343038,0.0,0.0,0.008901206483735047,89958.0777352657,208750.9132960568,100000.0,0.0,0.0,0.0,0.8995807773526571,2.087509132960568
2019-07-10,48.70339584350586,33.790000915527344,3.9768307209014893,35.95335006713867,0.39774054321822566,0.4713452202145308,0.13091423656724346,0.8004047225103132,0.9485252298893289,-0.2634490624074063,0.016314157487911395,34.676947326660155,33.711168422698975,1,0.02313138485158033,1.0,0,0.6525662995164557,0.0,0.0,0.026216611461212125,89958.0777352657,214223.6548821127,100000.0,0.0,0.0,0.0,0.8995807773526571,2.142236548821127
2019-07-11,48.34872055053711,33.060001373291016,4.13137149810791,36.12114334106445,0.402807735278883,0.4797873472824524,0.11740491743866462,0.8008547661388972,0.9539041834394333,-0.23342224953500654,0.02451564845780177,34.64974472045898,33.70334133148194,1,0.022850716119376283,1.0,0,0.9806259383120708,0.0,0.0,0.004666971884746296,89958.0777352657,215223.4306564951,100000.0,0.0,0.0,0.0,0.8995807773526571,2.152234306564951
2019-07-12,48.72016525268555,33.209999084472656,4.164416313171387,36.4125862121582,0.408791448056575,0.4892720433984033,0.10193650854502165,0.8026185951561458,0.9606336971786537,-0.2001415090078027,0.05408464169166271,34.628370971679686,33.69342180252075,1,0.022851790750431613,1.0,1,1.0,0.0,0.0,0.008068484110314023,89958.0777352657,216959.9574869143,100000.0,0.0,0.0,0.0,0.8995807773526571,2.169599574869143
2019-07-15,49.17789077758789,34.38999938964844,4.155971050262451,36.93364715576172,0.4226537508017288,0.5035506369648846,0.07379561223338671,0.8050086246462992,0.9590891005555736,-0.1405550150595925,0.05382237237750525,34.60749649047852,33.6891868019104,1,0.0203413872057864,1.0,1,1.0,0.0,0.0,0.014309913076965941,89958.0777352657,220064.63561973427,100000.0,0.0,0.0,0.0,0.8995807773526571,2.2006463561973426
2019-07-16,49.00773239135742,33.849998474121094,4.151250839233398,36.889488220214844,0.4374515568964143,0.5158740379620051,0.04667440514158058,0.8105503243994976,0.955858682469829,-0.0864826142054858,0.06963121483504219,34.58043548583984,33.68430332183838,1,0.020250133380367175,1.0,1,1.0,0.0,0.0,-0.0011956288898478107,89958.0777352657,219801.51998375347,100000.0,0.0,0.0,-0.0,0.8995807773526571,2.198015199837535
2019-07-17,48.732147216796875,33.599998474121094,4.216594696044922,36.765846252441406,0.4494130905384191,0.5265851385284241,0.024001770933156658,0.8139190932836842,0.9536831648010898,-0.04346891545084514,0.062346064605559706,34.56715316772461,33.676706066131594,1,0.018683065514475735,1.0,1,1.0,0.0,0.0,-0.0033516856356300417,89958.0777352657,219064.81438653427,100000.0,0.0,0.0,-0.0,0.8995807773526571,2.1906481438653427
2019-07-18,49.28573989868164,33.0,4.228271484375,38.14356994628906,0.457710000199846,0.5317609353211308,0.010529064479023232,0.8144966420098869,0.9462705555526192,0.01873650926989925,0.0342771341527516,34.58142532348633,33.67856346130371,1,0.020063644008324746,1.0,1,1.0,0.0,0.0,0.03747292213506892,89958.0777352657,227273.8131185742,100000.0,0.0,0.0,0.0,0.8995807773526571,2.272738131185742
2019-07-19,48.550018310546875,32.5099983215332,4.18503999710083,38.70878982543945,0.44510028629266807,0.5140798864268692,0.040819827280462635,0.8075766755017929,0.9327312033000349,0.07406227635638442,0.03982647720354936,34.60802848815918,33.68110858917236,1,0.019515630468388917,1.0,1,1.0,0.0,0.0,0.014818221785383168,89958.0777352657,230641.60688737498,100000.0,0.0,0.0,0.0,0.8995807773526571,2.30641606887375
2019-07-22,49.65957260131836,32.849998474121094,4.256595611572266,39.388824462890625,0.43118624894681074,0.49261141109899664,0.07620233995419254,0.807159580266007,0.9221444811565865,0.14264705538023992,0.024732580244937158,34.65593040466309,33.6915016746521,1,0.019643327785515804,1.0,0,0.9893032097974863,0.0,0.0,0.01756796429229235,89958.0777352657,234693.5104014893,100000.0,0.0,0.0,0.0,0.8995807773526571,2.346935104014893
2019-07-23,50.04780960083008,33.4900016784668,4.364425182342529,39.22985076904297,0.4185169963004728,0.47476428977658314,0.106718713922944,0.8107401334693085,0.9197009131346804,0.2067326897936614,0.060850426308439134,34.707837677001955,33.699645805358884,1,0.0195618925643696,1.0,1,1.0,0.0,0.0,-0.004036010112396959,89958.0777352657,233746.28502019495,100000.0,0.0,0.0,-0.0,0.8995807773526571,2.3374628502019497
2019-07-24,50.00707244873047,34.11000061035156,4.438963413238525,39.33583068847656,0.4048254521494897,0.4586901126539697,0.1364844351965406,0.8133019519726157,0.9215170686309894,0.27419979887587803,0.08652091905178583,34.79334121704102,33.71486322402954,1,0.018083749714611214,1.0,1,1.0,0.0,0.0,0.0027015121739188963,89958.0777352657,234377.75345478533,100000.0,0.0,0.0,0.0,0.8995807773526571,2.3437775345478533
2019-07-25,49.61165237426758,33.66999816894531,4.307778358459473,38.5233268737793,0.3960123307762685,0.4463583147079525,0.1576293545157791,0.8191880500068388,0.923333363668732,0.3260708657644555,0.10814358468667866,34.845830001831054,33.72943956375122,1,0.01910528806564007,1.0,1,1.0,0.0,0.0,-0.02065556518005074,89958.0777352657,229536.54849154616,100000.0,0.0,0.0,-0.0,0.8995807773526571,2.2953654849154614
2019-07-26,49.78419494628906,34.02000045776367,4.349767684936523,38.382015228271484,0.38460644787201737,0.43462173101877605,0.18077182110920653,0.8200828786350866,0.9267287177927067,0.3854534323373496,0.06318020789831058,34.89549255371094,33.74617471694946,1,0.019131606827859176,1.0,1,1.0,0.0,0.0,-0.003668209808846856,89958.0777352657,228694.56027288063,100000.0,0.0,0.0,-0.0,0.8995807773526571,2.286945602728806
2019-07-29,50.249107360839844,33.47999954223633,4.3435564041137695,38.80594253540039,0.37639695145302865,0.42568299413868715,0.19792005440828422,0.8216499250117089,0.9292381324094214,0.43204653288264977,0.05817603103780791,34.96116065979004,33.76528608322143,1,0.01882121961905365,1.0,1,1.0,0.0,0.0,0.011044946561759694,89958.0777352657,231220.4794700597,100000.0,0.0,0.0,0.0,0.8995807773526571,2.3122047947005973
2019-07-30,50.03342819213867,33.869998931884766,4.359210014343262,38.07292175292969,0.36767746116915057,0.41724573631763573,0.21507680251321362,0.8204488324223028,0.9310572807657073,0.47993018375936797,0.056503111055103486,35.03406547546387,33.78736125946045,1,0.015412266961329026,1.0,1,1.0,0.0,0.0,-0.018889395143592003,89958.0777352657,226852.86446805895,100000.0,0.0,0.0,-0.0,0.8995807773526571,2.2685286446805897
2019-07-31,51.054317474365234,30.450000762939453,4.191996097564697,37.64900588989258,0.3629189292648077,0.41338851887504713,0.2236925518601452,0.8205111244898858,0.9346161115390038,0.5057389198149438,0.04600837167805246,35.125691986083986,33.80907039642334,1,0.01526579243493133,1.0,1,1.0,0.0,0.0,-0.011134313930201256,89958.0777352657,224327.01345910618,100000.0,0.0,0.0,-0.0,0.8995807773526571,2.2432701345910617
2019-08-01,49.94955062866211,29.860000610351562,4.097582817077637,36.9777946472168,0.35783388421171813,0.40664679576388824,0.23551932002439355,0.821696286857863,0.9337856946608649,0.5408245537553134,0.02311624335311403,35.19294578552246,33.82434419631958,1,0.015627390391414253,1.0,0,0.9246497341245611,0.0,0.0,-0.01782812658158328,89958.0777352657,220327.6830674887,100000.0,0.0,0.0,-0.0,0.8995807773526571,2.203276830674887
2019-08-02,48.892704010009766,29.440000534057617,4.004907608032227,36.783504486083984,0.3539171647135311,0.40090684228870554,0.2451759929977634,0.8227384467219367,0.9319736525686386,0.569951773364148,0.007900248794790302,35.26315643310547,33.842538337707516,1,0.015474385714670967,1.0,0,0.31600995179161206,0.0,0.0,-0.005254238739395345,89958.0777352657,219170.02881975428,100000.0,0.0,0.0,-0.0,0.8995807773526571,2.1917002881975427
2019-08-05,46.333274841308594,27.989999771118164,3.7465097904205322,35.211483001708984,0.3503352278574722,0.39541302637205095,0.2542517457704769,0.8227054161561322,0.9285633089325518,0.5970689547601598,-0.011186035206132346,35.31612533569336,33.847483749389646,1,0.0181037827748533,1.0,0,0.4474414082452938,0.0,0.0,-0.04273713193830486,89958.0777352657,209803.33038116238,100000.0,0.0,0.0,-0.0,0.8995807773526571,2.098033303811624
2019-08-06,47.210391998291016,28.860000610351562,3.785269260406494,36.439083099365234,0.35037586115970043,0.39148824404703975,0.25813589479325977,0.8231830333427554,0.9197736373333745,0.606471827674533,-0.056746740776878024,35.39142234802246,33.860448875427245,1,0.01958187516511972,1.0,0,1.0,0.0,0.0,0.034863629503951055,89958.0777352657,217117.83596026627,100000.0,0.0,0.0,0.0,0.8995807773526571,2.1711783596026626
2019-08-07,47.69926834106445,29.190000534057617,3.823532819747925,36.439083099365234,0.35202466706842905,0.38810401734482786,0.2598713155867431,0.828880728698937,0.9138335202096308,0.6118955447790243,-0.046125008917322505,35.47612823486328,33.87781904220581,1,0.018745598629973804,1.0,0,1.0,0.0,0.0,0.0,89958.0777352657,217117.83596026627,100000.0,0.0,0.0,0.0,0.8995807773526571,2.1711783596026626
2019-08-08,48.751312255859375,33.91999816894531,3.9321086406707764,37.00430679321289,0.3517101901669208,0.38136184443880333,0.266927965394276,0.8389464627462733,0.9096755776865174,0.6367124940830032,-0.027398573568437307,35.571454162597654,33.89840026855469,1,0.019017051590433265,1.0,0,1.0,0.0,0.0,0.015511468614793467,89958.0777352657,220485.65245847582,100000.0,0.0,0.0,0.0,0.8995807773526571,2.2048565245847582
2019-08-09,48.34958267211914,34.189998626708984,3.830738067626953,36.57155227661133,0.3514791467325922,0.37566005601823804,0.2728607972491698,0.8452710917577111,0.9034236842559583,0.6562020709699707,0.01986138517153782,35.65213768005371,33.91566299438477,1,0.01916413457926049,1.0,0,0.7944554068615128,0.0,0.0,-0.011694706754537432,89958.0777352657,217907.13740939109,100000.0,0.0,0.0,-0.0,0.8995807773526571,2.179071374093911
2019-08-12,48.22689437866211,32.43000030517578,3.7629079818725586,36.17413330078125,0.3519623769073814,0.3712839503198953,0.2767536727727233,0.8500987677457379,0.8967663857258527,0.6684463216223527,0.0052618905821987805,35.71956970214844,33.93401790618896,1,0.019028222442969606,1.0,0,0.21047562328795122,0.0,0.0,-0.010866888362412785,89958.0777352657,215539.1648737903,100000.0,0.0,0.0,-0.0,0.8995807773526571,2.155391648737903
2019-08-13,50.26922607421875,32.11000061035156,3.877199172973633,36.951316833496094,0.35218641006582047,0.3691823312829451,0.2786312586512344,0.8511196191855771,0.8921932142494062,0.6733608225033889,-0.026853592197036334,35.794505233764646,33.962759265899656,1,0.019672495403613977,1.0,0,1.0,0.0,0.0,0.021484510112590893,89958.0777352657,220169.91824118063,100000.0,0.0,0.0,0.0,0.8995807773526571,2.201699182411806
2019-08-14,48.7729606628418,30.239999771118164,3.728620767593384,35.706058502197266,0.35282049552023464,0.37058478839046893,0.27659471608929653,0.8467903645094877,0.8894257335592891,0.6638439190254497,0.004603700467053804,35.840429611206055,33.981382570266724,1,0.02108600285132162,1.0,0,0.18414801868215216,0.0,0.0,-0.03369997169275474,89958.0777352657,212750.19822885672,100000.0,0.0,0.0,-0.0,0.8995807773526571,2.127501982288567
2019-08-15,48.530006408691406,29.670000076293945,3.6963212490081787,36.08582305908203,0.35475764624934736,0.3710878972303544,0.2741544565202983,0.8450780778835919,0.8839788239458382,0.6530709728425499,-0.02730085019892821,35.90814842224121,34.00498397827148,1,0.019267602993629996,1.0,0,1.0,0.0,0.0,0.010635857689568207,89958.0777352657,215012.97906064626,100000.0,0.0,0.0,0.0,0.8995807773526571,2.1501297906064627
2019-08-16,49.675048828125,31.18000030517578,3.9644086360931396,36.68635177612305,0.3554798199795996,0.37329970756298547,0.27122047245741493,0.843196309229517,0.8854649911537348,0.6433335691930485,-0.04427596990992974,35.984285507202145,34.03304204940796,1,0.019358422211990238,1.0,0,1.0,0.0,0.0,0.016641679921164387,89958.0777352657,218591.15623706955,100000.0,0.0,0.0,0.0,0.8995807773526571,2.1859115623706953
2019-08-19,50.6012077331543,31.479999542236328,4.2431793212890625,36.8983268737793,0.3564965637539535,0.3768144196618292,0.26668901658421734,0.8371252002912819,0.8848355877835687,0.6262391257651276,0.015183926960652374,36.05816123962402,34.05595872879028,1,0.01888895384825894,1.0,0,0.6073570784260949,0.0,0.0,0.005778036991789692,89958.0777352657,219854.1840238854,100000.0,0.0,0.0,0.0,0.8995807773526571,2.198541840238854
2019-08-20,50.60361099243164,30.719999313354492,4.170876979827881,37.03962326049805,0.35896139520321096,0.38117076233413766,0.2598678424626514,0.8321643055560524,0.8836512978129336,0.6024401106889488,0.048715633403207934,36.121177215576175,34.078213405609134,1,0.01895000411435124,1.0,1,1.0,0.0,0.0,0.0038293440025638503,89958.0777352657,220696.08132491584,100000.0,0.0,0.0,0.0,0.8995807773526571,2.2069608132491583
2019-08-21,51.152076721191406,31.700000762939453,4.254358768463135,37.604854583740234,0.3593489826988789,0.38429980853875023,0.2563512087623707,0.8253155512548173,0.882620025661948,0.588760924229033,0.026058549018856802,36.189681701660156,34.09923131942749,1,0.019342314915408342,1.0,1,1.0,0.0,0.0,0.015260180139169854,89958.0777352657,224063.94328194292,100000.0,0.0,0.0,0.0,0.8995807773526571,2.240639432819429
2019-08-22,51.1087760925293,31.899999618530273,4.260571479797363,37.20742416381836,0.360650283596268,0.38823639886316963,0.2511133175405624,0.8150976991893663,0.8774444658670699,0.5675356340278203,0.033140727177499094,36.25879096984863,34.11941680908203,1,0.018959891180785476,1.0,1,1.0,0.0,0.0,-0.01056859345212624,89958.0777352657,221695.9025581158,100000.0,0.0,0.0,-0.0,0.8995807773526571,2.216959025581158
2019-08-23,48.74649429321289,29.540000915527344,4.035964012145996,36.16529846191406,0.3641042350432676,0.39358440210403267,0.2423113628526997,0.8057455122852197,0.8709837326201392,0.5362236261027756,0.054079140825491,36.30722869873047,34.1356746673584,1,0.01986176767844507,1.0,1,1.0,0.0,0.0,-0.02800854198656655,89958.0777352657,215486.52356306705,100000.0,0.0,0.0,-0.0,0.8995807773526571,2.1548652356306706
2019-08-26,49.67265701293945,30.280000686645508,4.110750198364258,36.509727478027344,0.37000966995392964,0.39868111553703256,0.2313092145090377,0.8032264682904842,0.8654671767005265,0.5021319671895974,-0.007425004336933778,36.390097045898436,34.15258546829224,1,0.019808874713858532,1.0,0,0.29700017347735114,0.0,0.0,0.009523743222415337,89958.0777352657,217538.76188137266,100000.0,0.0,0.0,0.0,0.8995807773526571,2.1753876188137267
2019-08-27,49.11215591430664,30.200000762939453,4.020061492919922,36.518558502197266,0.38070680059337775,0.4016326370401531,0.2176605623664692,0.820256507240467,0.8653425248481488,0.4689632346268664,0.021833752620330674,36.476221313476564,34.1676159286499,1,0.01945268167626682,1.0,0,0.873350104813227,0.0,0.0,0.00024188140476355535,89958.0777352657,217591.38046268706,100000.0,0.0,0.0,0.0,0.8995807773526571,2.1759138046268705
2019-08-28,49.441715240478516,30.780000686645508,4.009617805480957,36.783504486083984,0.38808098115301837,0.4017625654651016,0.21015645338188005,0.8305156075549938,0.8597949844353165,0.44974689056775835,0.009664553541490442,36.5411287689209,34.18602388381958,1,0.019427876492875883,1.0,0,0.3865821416596177,0.0,0.0,0.007255105205501877,89958.0777352657,219170.02881975422,100000.0,0.0,0.0,0.0,0.8995807773526571,2.1917002881975423
2019-08-29,50.27885818481445,31.450000762939453,4.15336799621582,37.33990478515625,0.3921226779980966,0.40485475238671803,0.20302256961518542,0.8251143107666955,0.8519054589793695,0.4272051503201514,0.016108976409637987,36.613913955688474,34.20990821838379,1,0.019321066570186774,1.0,0,0.6443590563855195,0.0,0.0,0.015126353697015649,89958.0777352657,222485.27219546694,100000.0,0.0,0.0,0.0,0.8995807773526571,2.224852721954669
2019-08-30,50.21390151977539,31.450000762939453,4.166051864624023,37.64900588989258,0.3890710355724687,0.4011653206029229,0.20976364382460833,0.8191341222868401,0.8445969315101772,0.44162773005999234,0.05708093446083684,36.673892440795896,34.23965754508972,1,0.019339765528862803,1.0,1,1.0,0.0,0.0,0.008278036768299524,89958.0777352657,224327.01345910615,100000.0,0.0,0.0,0.0,0.8995807773526571,2.2432701345910617
2019-09-03,49.482601165771484,30.899999618530273,4.08298397064209,36.845340728759766,0.3828562169500581,0.39612585814936524,0.22101792490057665,0.8086331369119838,0.8366600334690585,0.4668134145760629,0.063018322786339,36.717626419067386,34.263934507369996,1,0.017252585713870124,1.0,1,1.0,0.0,0.0,-0.021346251836853125,89958.0777352657,219538.47253599894,100000.0,0.0,0.0,-0.0,0.8995807773526571,2.195384725359989
